,published_yoy_frozen,published_yoy_live,reconstructed_m1,reconstructed_m2,residual_m1,residual_m2
2025-07-27,2.053842,2.79961,2.0367887537280627,1.9756445327168803,-0.017053246271937272,-0.0781974672831196
2025-07-28,2.003158,2.824112,1.9886738508297779,1.9250145492679227,-0.014484149170222116,-0.07814345073207729
2025-07-29,2.014188,2.792569,2.000131025401614,1.9360393609422877,-0.014056974598386063,-0.07814863905771219
2025-07-30,2.041688,2.789418,2.028953640718106,1.9635382711749694,-0.012734359281894037,-0.0781497288250308
2025-07-31,2.038291,2.797885,2.025358312656514,1.9601936091424799,-0.012932687343486293,-0.07809739085752021
2025-08-01,1.667175,2.703557,1.7007019406435346,1.640351937754847,0.033526940643534564,-0.026823062245153073
2025-08-02,1.672583,2.726155,1.7058936424209181,1.645718645705574,0.03331064242091819,-0.02686435429442602
2025-08-03,1.609218,2.714949,1.6392094078998807,1.582335278153968,0.02999140789988064,-0.02688272184603213
2025-08-04,1.646173,2.749116,1.6638877265814371,1.6093327724533646,0.017714726581437024,-0.03684022754663552
2025-08-05,1.747516,2.742035,1.7520756096192978,1.7106306236978286,0.004559609619297689,-0.03688537630217148
2025-08-06,1.73657,2.742211,1.7405578507252963,1.699711500520329,0.0039878507252963935,-0.036858499479671014
2025-08-07,1.752856,2.747068,1.7526389829047948,1.716034872269212,-0.0002170170952051631,-0.03682112773078794
2025-08-08,1.767346,2.747787,1.7677984876292059,1.7305111611346735,0.0004524876292058,-0.03683483886532657
2025-08-09,1.759105,2.759085,1.7599847333981764,1.722277838366848,0.0008797333981764854,-0.03682716163315192
2025-08-10,1.752478,2.75203,1.7529291835598193,1.715690822578142,0.0004511835598193237,-0.036787177421858
2025-08-11,1.776304,2.789115,1.778585793176125,1.7395090160435167,0.00228179317612498,-0.036794983956483396
2025-08-12,1.829113,2.78798,1.8329952227713773,1.7922638473754304,0.003882222771377286,-0.03684915262456956
2025-08-13,1.837581,2.822405,1.842366712664827,1.8007154191178154,0.004785712664827191,-0.0368655808821845
2025-08-14,1.989818,2.792415,1.9968181217962124,1.9529321303213498,0.007000121796212344,-0.03688586967865026
2025-08-15,2.072985,2.830018,2.084644293380052,2.0360604540723415,0.011659293380052116,-0.03692454592765859
2025-08-16,2.054978,2.865481,2.1180300678132604,2.0673730665375922,0.06305206781326023,0.012395066537592037
2025-08-17,2.060342,2.844213,2.123149341606172,2.0727234181410426,0.06280734160617207,0.012381418141042655
2025-08-18,1.968708,2.832893,2.0350581863529813,1.9816278601141546,0.0663501863529814,0.012919860114154691
2025-08-19,2.023687,2.814514,2.0338926810768156,1.9868049453578562,0.010205681076815853,-0.03688205464214356
2025-08-20,2.056724,2.818225,2.058812966736438,2.0198429919095595,0.0020889667364381026,-0.03688100809044048
2025-08-21,2.089006,2.845672,2.092800789366587,2.052148424927891,0.003794789366587281,-0.03685757507210896
2025-08-22,2.112594,2.881994,2.1134806508650623,2.073489257670502,0.0008866508650622329,-0.0391047423294979
2025-08-23,2.121265,2.881047,2.1204775430670995,2.0816820317430595,-0.0007874569329007208,-0.03958296825694063
2025-08-24,2.120062,2.855086,2.1179284931483,2.0804443882294965,-0.0021335068516998845,-0.03961761177050338
2025-08-25,2.084236,2.857509,2.0838065332047764,2.0446337014877747,-0.0004294667952238207,-0.03960229851222552
2025-08-26,2.158538,2.863436,2.151217522442439,2.1189163015425283,-0.007320477557561045,-0.039621698457471766
2025-08-27,2.124535,2.84799,2.1156887793241883,2.084953930633504,-0.008846220675811534,-0.03958106936649575
2025-08-28,2.155379,2.840112,2.1928277303695096,2.156926688741323,0.037448730369509686,0.00154768874132305
2025-08-29,2.151017,2.845972,2.1439934308390405,2.1114409984754445,-0.007023569160959475,-0.039576001524555426
2025-08-30,2.159545,2.830806,2.1517657648992077,2.1199098147204554,-0.00777923510079237,-0.03963518527954468
2025-08-31,2.314218,2.859874,2.306285869763733,2.2744878332354723,-0.007932130236266932,-0.039730166764527564
2025-09-01,2.003313,2.783787,1.9814192262647583,1.95837931153795,-0.021893773735241595,-0.044933688462049926
2025-09-02,2.029442,2.739358,2.0072621490839277,1.97995569417031,-0.02217985091607222,-0.049486305829689936
2025-09-03,2.020353,2.747016,1.9976579575626845,1.9708848717493899,-0.02269504243731557,-0.0494681282506102
2025-09-04,1.979472,2.767206,1.9541852098666,1.9295080222268446,-0.02528679013339996,-0.04996397777315531
2025-09-05,1.927362,2.771404,1.8625642939051028,1.8361192167855922,-0.06479770609489721,-0.09124278321440782
2025-09-06,1.974804,2.833044,1.9116086715468428,1.8838428818035213,-0.06319532845315723,-0.09096111819647867
2025-09-07,2.016223,2.814695,1.9437512254806248,1.925218652294225,-0.07247177451937525,-0.09100434770577515
2025-09-08,1.983983,2.813765,1.9102110208773448,1.8929342492082002,-0.0737719791226552,-0.09104875079179986
2025-09-09,1.99325,2.821003,1.9173766264558114,1.901742684665697,-0.07587337354418855,-0.0915073153343029
2025-09-10,2.042293,2.857739,1.9679146867946933,1.9507058899107754,-0.07437831320530663,-0.09158711008922449
2025-09-11,2.030763,2.856719,1.9553093516503808,1.9392495315345482,-0.0754536483496191,-0.09151346846545172
2025-09-12,2.014764,2.855547,1.9366499216735824,1.9233021361793279,-0.07811407832641759,-0.09146186382067212
2025-09-13,2.145343,2.819755,2.0668519065705935,2.0537389874331957,-0.07849109342940652,-0.09160401256680428
2025-09-14,2.167078,2.821069,2.088753421508546,2.075417602866292,-0.07832457849145413,-0.09166039713370822
2025-09-15,2.124754,2.872134,2.045239080968391,2.0331188773538456,-0.07951491903160868,-0.09163512264615425
2025-09-16,2.284668,2.944013,2.2019986700690604,2.1915755346098686,-0.08266932993093956,-0.09309246539013127
2025-09-17,2.291658,2.86983,2.2090776134314036,2.1988129040094284,-0.08258038656859634,-0.09284509599057156
2025-09-18,2.260555,2.840818,2.1731577868702674,2.1634819049152654,-0.0873972131297327,-0.09707309508473472
2025-09-19,2.238153,2.807441,1.9038734330311857,1.9112484873530233,-0.33427956696881433,-0.32690451264697673
2025-09-20,2.213722,2.805661,2.124827763741411,2.116723410926147,-0.08889423625858939,-0.09699858907385339
2025-09-21,2.182303,2.795004,2.0923757730037384,2.0853209766652725,-0.08992722699626166,-0.09698202333472761
2025-09-22,2.145973,2.77824,2.058192167952566,2.0490142996704153,-0.08778083204743403,-0.09695870032958487
2025-09-23,2.088643,2.745173,2.0013053541806376,1.991788176531717,-0.08733764581936221,-0.09685482346828289
2025-09-24,2.053029,2.726818,1.9650065831693078,1.9562130303654612,-0.08802241683069223,-0.09681596963453876
2025-09-25,2.011562,2.702048,1.9224870336549416,1.914806986387152,-0.08907496634505851,-0.0967550136128481
2025-09-26,2.040888,2.698448,1.9530228728660726,1.944124031600003,-0.08786512713392725,-0.09676396839999679
2025-09-27,1.994609,2.674271,1.9056553479026952,1.8979111877970967,-0.08895365209730488,-0.09669781220290341
2025-09-28,2.005437,2.679414,1.9166417823191018,1.9087114959018159,-0.08879521768089838,-0.09672550409818426
2025-09-29,2.008053,2.660703,1.919673079481495,1.9113143026816548,-0.08837992051850496,-0.09673869731834506
2025-09-30,2.004224,2.660323,1.9151520905283996,1.907465612372805,-0.08907190947160015,-0.09675838762719469
2025-10-01,2.198415,2.505545,2.012510258488319,1.9982680585213464,-0.1859047415116808,-0.20014694147865342
2025-10-02,2.246708,2.508049,2.0602363386618534,2.046464525492331,-0.18647166133814652,-0.2002434745076691
2025-10-03,2.246099,2.503999,2.0554762526559935,2.0414693311810117,-0.19062274734400653,-0.20462966881898836
2025-10-04,2.255922,2.477753,2.0654198089842066,2.0512137753865956,-0.19050219101579335,-0.20470822461340443
2025-10-05,2.209571,2.4499,2.0184690756311614,2.0047966328305966,-0.19110192436883855,-0.20477436716940334
2025-10-06,2.221797,2.447298,2.0292259092161755,2.0165819778095395,-0.1925710907838245,-0.2052150221904605
2025-10-07,2.298885,2.461954,2.1139920292350642,2.095356940489168,-0.1848929707649356,-0.20352805951083175
2025-10-08,2.264073,2.454426,2.0791739461558496,2.060674603888679,-0.18489905384415017,-0.2033983961113206
2025-10-09,2.234001,2.420879,2.0489196679926582,2.030722728875256,-0.1850813320073419,-0.20327827112474406
2025-10-10,2.221811,2.387711,2.0364211212317143,2.0185525590666886,-0.18538987876828594,-0.20325844093331158
2025-10-11,2.216691,2.39566,2.0308741762812623,2.01341083419313,-0.18581682371873764,-0.20328016580686992
2025-10-12,2.229717,2.403444,1.8024741145262524,1.8047675902200355,-0.42724288547374756,-0.4249494097799644
2025-10-13,2.239943,2.386858,1.813263736833301,1.8150127907848423,-0.4266792631666987,-0.42493020921515745
2025-10-14,2.223111,2.403857,1.801497185736306,1.7983887285515143,-0.4216138142636938,-0.4247222714484855
2025-10-15,2.212983,2.391682,1.7933154130140159,1.7881608361293377,-0.41966758698598405,-0.4248221638706622
2025-10-16,2.216541,2.407151,1.7960969515204062,1.7917234585303587,-0.4204440484795937,-0.4248175414696411
2025-10-17,2.212549,2.400824,1.7906735149765203,1.7878135731571154,-0.4218754850234798,-0.4247354268428847
2025-10-18,2.238044,2.425298,1.821575976191098,1.8172752351739874,-0.416468023808902,-0.42076876482601255
2025-10-19,2.281972,2.475677,1.8711321377639398,1.8611491349789233,-0.4108398622360603,-0.4208228650210768
2025-10-20,2.280022,2.486549,1.8696649407132548,1.8599163707814226,-0.4103570592867454,-0.42010562921857764
2025-10-21,2.248251,2.488432,1.8551915185242729,1.8418222559894781,-0.39305948147572733,-0.4064287440105221
2025-10-22,2.265597,2.508247,1.8736034497783391,1.8601618598756087,-0.39199355022166094,-0.4054351401243914
2025-10-23,2.260041,2.520082,1.8691955078067928,1.8563175786862285,-0.3908454921932074,-0.4037234213137717
2025-10-24,2.297275,2.514,1.909037713883545,1.8955992234961805,-0.3882372861164549,-0.40167577650381947
2025-10-25,2.321409,2.516666,1.9359366854723263,1.9217856152095703,-0.3854723145276737,-0.3996233847904298
2025-10-26,2.482984,2.531537,2.1386648093623397,2.093859414618704,-0.34431919063766037,-0.38912458538129613
2025-10-27,2.480871,2.528871,2.137062831944639,2.0921518290135444,-0.34380816805536085,-0.3887191709864557
2025-10-28,2.471106,2.527553,2.1492841007254353,2.101581218006232,-0.3218218992745645,-0.3695247819937677
2025-10-29,2.43942,2.521798,2.117961038379915,2.0713011205160115,-0.32145896162008514,-0.3681188794839887
2025-10-30,2.432925,2.517814,2.1097985555492134,2.064683866127326,-0.32312644445078664,-0.3682411338726741
2025-10-31,2.435982,2.528503,2.1125009851477725,2.0676483892031694,-0.3234810148522276,-0.3683336107968307
2025-11-01,2.705626,2.55998,2.2379397476603127,2.178776228135093,-0.4676862523396874,-0.526849771864907
2025-11-02,2.6932,2.531757,2.2289010256345407,2.168940528151486,-0.4642989743654593,-0.5242594718485138
2025-11-03,2.704078,2.56864,2.239574972815485,2.1796152396623247,-0.4645030271845152,-0.5244627603376752
2025-11-04,2.672952,2.564438,2.2187533693525934,2.154856854865539,-0.4541986306474066,-0.5180951451344611
2025-11-05,2.662768,2.57148,2.215278420081373,2.1461280464709853,-0.4474895799186269,-0.5166399535290145
2025-11-06,2.623105,2.517435,2.261323351940261,2.1845284768161166,-0.3617816480597389,-0.4385765231838832
2025-11-07,2.536836,2.489019,2.182674625606136,2.0922176670008508,-0.3541613743938643,-0.4446183329991493
2025-11-08,2.551382,2.462612,2.198113702557844,2.10976492860957,-0.3532682974421557,-0.44161707139042994
2025-11-09,2.513353,2.442241,2.167528465145637,2.084548067157721,-0.34582453485436293,-0.42880493284227894
2025-11-10,2.51934,2.49391,2.1734398750133286,2.090460045668574,-0.34590012498667155,-0.4288799543314261
2025-11-11,2.544714,2.491753,2.1959546237144383,2.115619467017882,-0.34875937628556164,-0.4290945329821181
2025-11-12,2.550523,2.475798,2.20149424788399,2.1169959907236358,-0.34902875211601003,-0.43352700927636434
2025-11-13,2.553488,2.476755,2.204747838552621,2.1203564168394085,-0.3487401614473793,-0.43313158316059175
2025-11-14,2.538085,2.456458,2.187956339988326,2.105167065644764,-0.350128660011674,-0.43291793435523607
2025-11-15,2.515692,2.461524,2.165066157268245,2.0831600796149985,-0.350625842731755,-0.43253192038500154
2025-11-16,2.542652,2.453109,2.1815729178411094,2.099005547143862,-0.3610790821588905,-0.44364645285613813
2025-11-17,2.550455,2.484338,2.1895734058657363,2.106689145694829,-0.3608815941342636,-0.443765854305171
2025-11-18,2.538312,2.483906,2.17525645048265,2.093513097160682,-0.36305554951735,-0.444798902839318
2025-11-19,2.5765,2.453703,2.2156271201574076,2.132978631435134,-0.3608728798425922,-0.4435213685648658
2025-11-20,2.415441,2.439117,2.0145304858611905,1.9480075795111018,-0.4009105141388094,-0.46743342048889813
2025-11-21,2.413817,2.427079,2.0136809191774088,1.947603491257488,-0.4001360808225911,-0.4662135087425119
2025-11-22,2.399004,2.457078,1.9967448113328232,1.9314778247131459,-0.4022591886671769,-0.46752617528685425
2025-11-23,2.368952,2.424548,1.9836964394175332,1.9140320152261303,-0.385255560582467,-0.45491998477386986
2025-11-24,2.370093,2.413246,1.9945889432456412,1.9243255227611167,-0.3755040567543586,-0.4457674772388831
2025-11-25,2.380428,2.429039,1.9905335643624662,1.9242909699470623,-0.389894435637534,-0.45613703005293793
2025-11-26,2.371076,2.418809,1.9818032620747845,1.9153934674698503,-0.38927273792521544,-0.4556825325301497
2025-11-27,2.386546,2.431907,1.9976978062814366,1.9312041180780337,-0.3888481937185635,-0.45534188192196634
2025-11-28,2.456176,2.462514,2.0582520117614225,1.9930347429017337,-0.39792398823857766,-0.4631412570982665
2025-11-29,2.436553,2.609266,2.044652687130215,1.97936760141606,-0.3919003128697849,-0.45718539858394003
2025-11-30,2.317091,2.439195,1.9499476014684227,1.8904165012656904,-0.3671433985315773,-0.4266744987343096
2025-12-01,2.443029,2.335023,1.968213993163646,1.9162387694604321,-0.47481500683635414,-0.526790230539568
2025-12-02,2.511874,2.378582,1.992062858784372,1.9397206166531955,-0.5198111412156281,-0.5721533833468047
2025-12-03,2.498586,2.369964,1.978697582544561,1.9267622434987919,-0.519888417455439,-0.5718237565012081
2025-12-04,2.476734,2.3716,1.9645762163484783,1.9039073725879208,-0.5121577836515216,-0.5728266274120792
2025-12-05,2.448089,2.33355,1.9353296128501387,1.875318024422068,-0.5127593871498612,-0.572770975577932
2025-12-06,2.413833,2.229254,1.8977506225508813,1.8352053636063737,-0.5160823774491186,-0.5786276363936262
2025-12-07,2.501904,2.30809,1.8960204368315556,1.8450695212144597,-0.6058835631684445,-0.6568344787855405
2025-12-08,2.503144,2.278096,1.9032963027920613,1.8518998754042393,-0.5998476972079385,-0.6512441245957605
2025-12-09,2.543876,2.288305,1.887239276623781,1.8324887531276923,-0.6566367233762189,-0.7113872468723077
2025-12-10,2.51743,2.282855,1.860936393744966,1.8064963519004218,-0.656493606255034,-0.7109336480995783
2025-12-11,2.664523,2.295853,2.006192184199206,1.943309913616309,-0.6583308158007939,-0.721213086383691
2025-12-12,2.698308,2.28562,2.0468277094599956,1.9832174942182812,-0.6514802905400043,-0.7150905057817187
2025-12-13,2.696326,2.260128,2.008113499257482,1.9452222593434154,-0.6882125007425182,-0.7511037406565846
2025-12-14,2.699246,2.269761,2.0029050750920203,1.9402839816833994,-0.6963409249079797,-0.7589620183166006
2025-12-15,2.667359,2.221422,1.998981959289265,1.9339611935771384,-0.6683770407107348,-0.7333978064228615
2025-12-16,2.581304,2.180888,1.9863949921926314,1.9212775047891428,-0.5949090078073684,-0.660026495210857
2025-12-17,2.603943,2.172875,2.0316170784454304,1.978431609045761,-0.5723259215545697,-0.6255113909542391
2025-12-18,2.520806,2.160219,1.985687678744789,1.9510605419483573,-0.5351183212552109,-0.5697454580516426
2025-12-19,2.507434,2.168734,1.9794842738993055,1.941772933075625,-0.5279497261006945,-0.5656610669243749
2025-12-20,2.481266,2.214903,2.0160776188670355,1.9762455855146355,-0.4651883811329647,-0.5050204144853647
2025-12-21,2.394312,2.130873,2.015464700766864,1.9752307031213778,-0.3788472992331364,-0.4190812968786224
2025-12-22,2.276224,2.129279,1.8809493356501659,1.8630937713207008,-0.39527466434983416,-0.41313022867929927
2025-12-23,2.246778,2.124663,1.8602787350342331,1.8408775867470917,-0.3864992649657668,-0.40590041325290827
2025-12-24,2.290045,2.136343,1.9186849156282135,1.8866882995975498,-0.3713600843717866,-0.4033567004024503
2025-12-25,2.271787,2.134272,1.9061333960858944,1.8859558794012132,-0.3656536039141054,-0.38583112059878655
2025-12-26,2.285599,2.13598,1.916811362447772,1.893420311097871,-0.3687876375522279,-0.39217868890212904
2025-12-27,2.301655,2.312475,1.8903762741916474,1.8687232110807805,-0.41127872580835234,-0.43293178891921924
2025-12-28,2.169056,2.186868,1.886763535926486,1.8651569872679907,-0.2822924640735138,-0.30389901273200914
2025-12-29,2.160859,2.171353,1.8921644967886366,1.8676278931337054,-0.26869450321136323,-0.2932311068662945
2025-12-30,2.053545,2.14592,1.7816235608402653,1.7372539513629492,-0.2719214391597349,-0.31629104863705093
2025-12-31,1.992949,2.106941,1.7502375158888848,1.7050529694272898,-0.24271148411111532,-0.2878960305727103
2026-01-01,1.945239,1.904634,1.8392777536473595,1.7760376871920558,-0.10596124635264048,-0.16920131280794415
2026-01-02,1.93069,1.894095,1.8295612707653428,1.767014502202846,-0.10112872923465721,-0.16367549779715396
